live.acq
1 msec/sample
4 channels
EMG (5 - 500 Hz)
mV
EMG (5 - 500 Hz)
mV
PPG (Pulse)
mV
Respiration
mV
sec	CH1	CH2	CH3	CH4	
0.43	0.00518799	-0.00762939	-0.312561	-0.100708	
0.431	0.00610352	-0.00396729	-0.31427	-0.100708	
0.432	0.00366211	-0.00488281	-0.315918	-0.100403	
0.433	0.00152588	-0.000915527	-0.317627	-0.100403	
0.434	0.00244141	-0.00579834	-0.319336	-0.100403	
0.435	0.00274658	-0.00823975	-0.320984	-0.100403	
0.436	0.00244141	-0.00915527	-0.322632	-0.100403	
0.437	0.00579834	-0.00610352	-0.32428	-0.100403	
0.438	0.00976562	-0.00457764	-0.325928	-0.100403	
0.439	0.00244141	-0.00762939	-0.327576	-0.100403	
0.44	-0.00640869	-0.00640869	-0.329224	-0.100403	
0.441	-0.00671387	-0.00610352	-0.330872	-0.100403	
0.442	0.000305176	0.000915527	-0.33252	-0.100403	
0.443	0.00396729	0.000915527	-0.334106	-0.100403	
0.444	0.000305176	-0.00396729	-0.335693	-0.100403	
